time,open,high,low,close,volume
2017-01-12 07:00:00,785.20000078,785.20000078,783.00000001,783.00000001,1.79111167
2017-01-12 08:00:00,774.9,774.9,774.9,774.9,0.00642174
2017-01-12 09:00:00,764.01,764.01,758.10002,760.0,1.27814834
2017-01-12 10:00:00,775.00000046,775.99037988,775.00000004,775.99037988,2.08161975
2017-01-12 11:00:00,768.55885563,773.682641,767.00000002,770.64399759,0.39063768
2017-01-12 12:00:00,771.98101691,773.11742554,770.644,773.11742554,6.8503736
2017-01-12 13:00:00,770.75000463,770.75000463,767.13381696,767.13381696,0.16530811
2017-01-12 14:00:00,768.99999908,772.79892754,762.69614246,765.00000835,50.39218436
2017-01-12 16:00:00,764.26685445,769.00000067,764.26685445,766.00000151,2.69014379
2017-01-12 17:00:00,765.19187843,765.19187843,763.95709948,763.95710016,0.11943503
2017-01-12 18:00:00,760.95454004,767.64859205,760.95454004,767.64859205,4.77572326
2017-01-12 20:00:00,772.1046067,774.50325277,772.00000353,772.00000353,0.1545281
2017-01-12 23:00:00,786.68214164,786.68214164,786.0,786.0,0.03303346
2017-01-13 00:00:00,804.99999902,804.99999902,804.99999902,804.99999902,1.301
2017-01-13 02:00:00,803.45,807.98971056,803.44861063,805.9897092,40.19989358
2017-01-13 03:00:00,805.9897092,819.999,805.9897092,819.00000001,104.83233612
2017-01-13 04:00:00,819.99,825.19999983,814.50349551,821.29581807,232.25279104
2017-01-13 05:00:00,819.99999998,832.09999999,819.99999,826.99999997,95.24893002
2017-01-13 06:00:00,826.99999922,832.87989967,802.0,814.32,193.61856164
2017-01-13 07:00:00,816.125114,816.125114,800.0,800.0,1.46113904
2017-01-13 08:00:00,803.69527987,809.72600002,803.69527987,808.68333999,8.49876236
2017-01-13 09:00:00,811.00000199,811.00000199,811.00000199,811.00000199,0.04326172
2017-01-13 10:00:00,806.69170798,812.01899497,806.69170798,812.0000145,17.84416709
2017-01-13 11:00:00,812.0000142,812.0000142,788.0,788.00000001,146.19498414
2017-01-13 12:00:00,788.00000001,789.39999702,780.0999996,787.0,137.13586826
2017-01-13 13:00:00,786.99900001,789.39999854,780.0,784.00000004,150.90939833
2017-01-13 14:00:00,785.0,793.16660999,783.50881561,789.10647595,85.94901649
2017-01-13 15:00:00,789.10647595,791.47697983,776.02899497,780.68833696,51.56976713
2017-01-13 16:00:00,780.68833696,792.89549467,780.10000215,791.44,87.81220826
2017-01-13 17:00:00,792.43999881,805.8585361,790.0,803.0,107.40278876
2017-01-13 18:00:00,801.59723148,804.98999993,791.89265109,796.7,66.3702017
2017-01-13 19:00:00,795.99999985,802.77944642,795.99999985,800.57700018,46.99735923
2017-01-13 20:00:00,802.52014563,803.71915723,792.00000028,795.0000002,104.27419768
2017-01-13 21:00:00,795.00000302,805.99943569,795.0,805.99943569,25.42681641
2017-01-13 22:00:00,805.00000033,806.36904712,801.63603586,802.50000434,7.11252594
2017-01-13 23:00:00,821.0,821.0,813.01420018,814.99999994,0.88289676
2017-01-14 00:00:00,816.31100006,822.80000161,816.31100006,822.80000161,3.08766349
2017-01-14 01:00:00,825.04783421,825.04783421,819.20000001,825.0,13.15161613
2017-01-14 03:00:00,828.3206631,828.32066311,817.39684864,817.39684864,12.34763135
2017-01-14 04:00:00,825.02999997,825.6,817.10000001,817.10000001,0.16472474
2017-01-14 05:00:00,824.60250001,824.96326,824.60250001,824.96326,0.00366086
2017-01-14 06:00:00,826.0,827.10000099,826.0,827.10000099,3.67054429
2017-01-14 07:00:00,822.72918616,822.72918616,822.72918616,822.72918616,0.01
2017-01-14 08:00:00,829.00000041,833.00999999,829.0,832.13000001,10.37365294
2017-01-14 10:00:00,836.01167625,836.01167625,828.95741337,828.95741337,10.08812685
2017-01-14 11:00:00,822.71450282,822.71450282,819.0,819.0,2.9780102
2017-01-14 12:00:00,822.7029242,822.7029242,822.7029242,822.7029242,9.41e-06
2017-01-14 16:00:00,824.40632024,826.47295437,822.99373697,822.994,1.70611703
2017-01-14 20:00:00,829.06714752,829.06714752,828.0,828.0,4.26276066
2017-01-14 21:00:00,829.38730501,830.22899998,829.38730501,830.22899998,0.00372242
2017-01-14 23:00:00,830.1,830.1,830.1,830.1,0.003
2017-01-15 00:00:00,830.0,830.0,830.0,830.0,0.00198035
2017-01-15 07:00:00,814.00000001,816.1,814.00000001,816.1,0.95995507
2017-01-15 08:00:00,817.47703098,822.7029242,817.12594611,818.60993701,32.81697518
2017-01-15 09:00:00,818.24,822.7029242,818.24,819.00116132,29.38965278
2017-01-15 10:00:00,819.00116132,820.0,819.00116132,820.0,10.80618337
2017-01-15 12:00:00,815.92314894,815.92314894,815.92314894,815.92314894,0.03482736
2017-01-15 14:00:00,812.85285173,812.85285173,807.0,811.19999998,8.6647757
2017-01-15 16:00:00,811.67836765,811.67836765,811.67836765,811.67836765,0.7099968
2017-01-15 17:00:00,817.1297133,817.1297133,817.1297133,817.1297133,0.01273319
2017-01-16 04:00:00,808.28829879,811.19743921,808.28829879,811.19743921,0.81658205
2017-01-16 05:00:00,812.29941491,814.16879892,812.29941491,814.16879892,0.1402
2017-01-16 06:00:00,812.29592602,812.29592602,811.25,812.00000001,1.43064841
2017-01-16 08:00:00,818.76200077,819.99999998,818.762,818.762,0.19577039
2017-01-16 09:00:00,818.47999999,829.0,818.47999999,829.0,9.57946203
2017-01-16 10:00:00,829.0,829.59,828.10124954,829.59,0.473243
2017-01-16 11:00:00,825.99999995,829.21448542,825.99999995,828.9999995,1.68800394
2017-01-16 13:00:00,826.0,826.179216,825.20000001,826.00439644,0.06800575
2017-01-16 15:00:00,827.99999999,828.62008582,825.31200012,828.62008582,6.03256013
2017-01-16 16:00:00,826.0,826.0,825.9999,825.9999,0.36255703
2017-01-16 17:00:00,826.0,828.88,826.0,828.88,3.408
2017-01-16 19:00:00,819.87999997,822.96993532,818.39372954,818.445,1.16588446
2017-01-16 21:00:00,821.43432334,824.41885343,821.43432334,824.41885343,0.38549629
2017-01-16 22:00:00,823.0072314,823.0072314,823.0072314,823.0072314,0.00042364
2017-01-17 01:00:00,827.13000001,827.13000001,827.13000001,827.13000001,0.00606169
2017-01-17 03:00:00,826.41573581,826.41573581,826.41573581,826.41573581,0.00072841
2017-01-17 07:00:00,832.004,832.004,826.20000001,826.20000001,1.99206613
2017-01-17 08:00:00,828.58747147,828.58747147,827.75971184,827.75971184,0.28681121
2017-01-17 09:00:00,829.99999997,829.99999997,829.99999997,829.99999997,0.00100007
2017-01-17 11:00:00,840.91858166,842.00000001,840.91388572,841.13000008,1.51453304
2017-01-17 14:00:00,859.00000001,863.4155483,855.7,855.7,8.36261779
2017-01-17 15:00:00,864.52571072,884.74528103,863.19089235,881.20279202,3.46544274
2017-01-17 16:00:00,889.99999981,889.99999981,881.2,881.2,0.87696142
2017-01-17 17:00:00,880.0,880.0,879.05600199,879.05600199,0.30983616
2017-01-17 18:00:00,886.00000001,887.49,886.00000001,887.49,0.18414843
2017-01-17 19:00:00,882.00000004,882.86368225,872.99999999,872.99999999,1.93515834
2017-01-17 20:00:00,873.9,875.99999999,873.9,875.0,1.30050332
2017-01-17 21:00:00,880.96999962,880.96999962,880.96999962,880.96999962,0.99271451
2017-01-17 22:00:00,880.1,880.1,880.1,880.1,0.01136363
2017-01-17 23:00:00,882.586895,882.58689507,881.50000495,882.0,0.1705626
2017-01-18 01:00:00,884.5,896.5,884.5,896.5,0.21899114
2017-01-18 02:00:00,894.8990002,906.99999998,894.89899999,902.37147028,214.20801041
2017-01-18 03:00:00,902.37147027,905.99999999,895.88000001,905.31111,560.37701547
2017-01-18 04:00:00,905.96594059,908.53017772,894.0,896.5,196.35626448
2017-01-18 05:00:00,897.3965,900.1677708,891.11000001,898.02000008,269.09926888
2017-01-18 08:00:00,902.60494092,907.51676964,902.41801762,903.66202076,13.6311234
2017-01-18 09:00:00,905.1780014,905.1780014,898.01081118,898.01081118,0.16814106
2017-01-18 11:00:00,889.89999999,893.49424589,889.89999999,892.39999999,0.00560671
2017-01-18 16:00:00,890.0,890.0,890.0,890.0,0.65645621
2017-01-18 17:00:00,886.9,888.99999999,886.9,887.31269999,3.01159176
2017-01-18 18:00:00,892.76942429,892.76942429,890.31685033,890.31685033,0.07147978
2017-01-18 21:00:00,868.14112943,868.14112943,864.13176434,864.13176434,0.03007683
2017-01-18 22:00:00,865.98999992,865.98999992,850.53210003,858.0,8.56847156
2017-01-18 23:00:00,866.99899997,875.42074323,866.99899997,875.42074323,0.15007782
2017-01-19 00:00:00,870.00000948,872.77821548,870.00000948,872.77821548,0.19695545
2017-01-19 01:00:00,864.99999,872.72542,864.99999,870.45008892,1.77443515
2017-01-19 02:00:00,873.7792773,873.7792773,871.4170844,871.4170844,0.00036431
2017-01-19 04:00:00,865.76000009,870.01000047,865.76000009,870.01000047,0.02410034
2017-01-19 06:00:00,874.0,874.0,874.0,874.0,0.005
2017-01-19 08:00:00,890.01067278,891.01214,890.0,891.01214,1.44831332
2017-01-19 09:00:00,892.98999906,893.0,889.0,889.0,8.93271293
